Date,MinTemp,MaxTemp,Rainfall,RainToday,Evaporation,Sunshine,AvgHumidity,AvgPressure,AvgCloud
2/11/2020,8.1,16.9,4.8,No,4.8,5.5,68.5,1001.9,4
2/12/2020,8.6,17.6,0.6,No,2,8.3,46.5,1010.95,2.5
2/13/2020,6.2,16.8,0.2,No,3.4,9.6,52,1017.1,2
2/14/2020,8.3,13.4,0.2,Yes,3.4,2.6,79.5,1015.25,6.5
2/15/2020,6.2,14.3,17.2,Yes,0,1.7,73,1011.5,7.5
2/16/2020,6.6,14.6,9,No,3,4.3,68,1026.4,5
2/17/2020,7.8,16.7,0.6,No,2,9,69.5,1031.85,2.5
2/18/2020,7.8,17.9,0,Yes,1.6,4.2,74,1033.35,4.5
2/19/2020,8.2,19.3,3,No,0.8,9.9,73.5,1031.2,1
2/20/2020,9.9,16.9,0,Yes,4,0.9,64,1026.2,7
2/21/2020,11.2,19.1,1.8,No,0.8,2.2,83,1024.75,7.5
2/22/2020,11.6,20,0,No,2,3.7,76.5,1017.25,7
2/23/2020,10.8,20.8,0,No,2.6,10.1,39.5,1016.65,1
2/24/2020,11,20.2,0,No,4.6,9.3,42,1014.7,3.5
2/25/2020,7.3,15.7,0,No,5,10.1,34.5,1024.75,1
2/26/2020,6.4,17.3,0,No,4.8,9.6,48,1031.85,1.5
2/27/2020,8.1,18.4,0,No,4.8,8.5,60,1032.6,2
2/28/2020,8.2,20.5,0,No,1,7.6,55,1023.2,5
2/29/2020,10.7,21,0,No,4.8,9.5,40,1020.45,1.5
3/1/2020,9.4,22.3,0,No,3.4,9.2,41,1017.1,6
3/2/2020,14.3,24.7,0,No,5.4,7.8,40.5,1012.75,5
3/3/2020,8.4,19.4,0,No,5.4,10.1,38.5,1014.45,1
3/4/2020,8.3,15.1,0,No,3.8,4.6,49.5,1020.95,5.5
3/5/2020,5,14.2,0,No,0.6,4.8,46,1012.4,6
3/6/2020,6.8,16.4,0,No,3.8,8.5,46,1016.6,5
3/7/2020,6.7,18.5,0,No,2.8,10.1,50,1022.5,1.5
3/8/2020,7.9,17.5,0,No,2.6,8.9,53.5,1023.6,3
3/9/2020,6.2,17.6,0,No,1.8,9.5,62,1022.2,1
3/10/2020,8.6,20.6,0,No,2.6,10.2,53.5,1015.3,1
3/11/2020,9.8,21,0,No,5,10.5,39.5,1012.85,1
3/12/2020,8.4,17.5,0,No,3.8,8.7,45.5,1005.95,1
3/13/2020,9.4,19.8,0,No,4.8,10.5,36.5,1014.8,1
3/14/2020,7.9,20.4,0,No,4,10.5,46.5,1024.25,1
3/15/2020,8.2,18.1,0,No,3,7.3,62,1029.65,4
3/16/2020,10.5,19.8,0,Yes,3,9.2,66.5,1024.4,4.5
3/17/2020,9.3,20.5,5.6,No,2.8,10.4,41,1015.2,2
3/18/2020,10.9,16.2,0,No,4.4,10.4,43,1020.9,1.5
3/19/2020,9,17,0,No,3.6,6.6,56,1026.1,4.5
3/20/2020,8.2,18.9,0,No,2.6,9.8,65,1026.65,1
3/21/2020,9.4,21,0,No,3.8,9.4,68,1023.5,3.5
3/22/2020,12.9,28.3,0,Yes,4.2,9.4,38.5,1018.6,3.5
3/23/2020,15.4,18.5,2.4,Yes,6.4,0.2,79,1020.1,7
3/24/2020,15.1,17.4,4.2,Yes,1.8,0.6,92.5,1016.7,7.5
3/25/2020,12.5,19.9,54.4,Yes,5,4.4,59.5,1013.1,7
3/26/2020,12.3,20.2,5.2,No,2.8,6.3,69.5,1017.95,7
3/27/2020,11.6,20.5,0,No,3,4.3,65.5,1017.4,6.5
3/28/2020,10.6,20.8,0,No,2.8,9.2,45.5,1019.35,4
3/29/2020,9,20.3,0,No,4.2,10.8,45.5,1020.3,1.5
3/30/2020,8.3,18.7,0,No,3.6,10.8,48,1018.9,2
3/31/2020,9.6,19.7,0,No,4.8,10.9,43.5,1015.55,1.5
4/1/2020,9,19.7,0,No,3.2,10.8,44.5,1014.55,1
4/2/2020,8,18.8,0,Yes,4,10.4,53.5,1015,3
4/3/2020,11.2,20.8,2.8,Yes,5.6,8,48.5,1005.8,4.5
4/4/2020,12.5,19.5,20.4,No,4,5.7,73,1021,4.5
4/5/2020,11.5,21.7,0,No,2.8,9.3,60.5,1020.95,3
4/6/2020,12.7,17.5,0.4,No,5.4,1,76,1023.4,7
4/7/2020,11.1,24.9,0.2,No,0.6,9.3,47,1015.8,3
4/8/2020,10,20,0,No,6.8,11,37,1017.25,1.5
4/9/2020,9.8,20.2,0,No,5,10.9,43.5,1022.55,1
4/10/2020,11.3,19.6,0,No,4.8,6.5,50,1030.35,4
4/11/2020,14,21.3,0,No,4,9.1,50,1029.85,0.5
4/12/2020,10.9,25.4,0,No,7.4,10.4,56,1026.6,3
4/13/2020,12.4,22.3,0,No,3.8,10.6,60.5,1026.75,1
4/14/2020,15.3,23.6,0,No,5,10.7,58.5,1023.2,1
4/15/2020,15.8,29.8,0,No,6.4,11,29,1012.2,2
4/16/2020,12.4,21.1,0,No,10.2,10.2,51,1016.35,2.5
4/17/2020,12.2,19.9,0,Yes,4.2,8.2,55,1018.35,5
4/18/2020,13.6,20,2.2,Yes,6.4,7.7,54.5,1025.85,3.5
4/19/2020,12.5,19.5,10.8,No,5.4,7.3,71,1025.2,6.5
4/20/2020,12.5,18.6,0.4,No,4,3.4,67,1023.1,6
4/21/2020,12.4,22.5,0.2,No,1.6,10.4,67,1017.55,1.5
4/22/2020,14.6,19.5,0.2,No,6.2,9.2,41.5,1017.15,2.5
4/23/2020,10,16.2,0.2,Yes,8.8,6.5,64.5,1025.45,5
4/24/2020,8.3,16.3,3.2,Yes,4,6.1,62.5,1025.1,7
4/25/2020,10.1,16.4,31.8,Yes,2.8,4.3,77,1028.55,7
4/26/2020,11.1,20.1,3.4,Yes,4.4,7.7,67,1026.95,4.5
4/27/2020,12.3,19.2,3.6,No,3.8,6.2,60.5,1022.4,7
4/28/2020,10.9,20.8,0.2,No,4.2,11,52.5,1019.45,1
4/29/2020,11.9,23.4,0,No,5.8,3.4,56.5,1017.65,0.5
4/30/2020,16.7,21.4,0,No,5.6,6.4,59.5,1021.75,7
5/1/2020,16.8,22.9,0,No,5.6,9.6,66.5,1024.6,2.5
5/2/2020,16.5,23,0,No,4.8,10.5,57,1032.6,1
5/3/2020,14.2,27.5,0,No,7.2,11.1,54.5,1027.65,0.5
5/4/2020,19.8,33.8,0,No,8,8.2,20.5,1022.6,7
5/5/2020,16.1,37,0,No,11,11.4,29,1022.55,4
5/6/2020,20.3,32.3,0,No,8.6,11.4,31.5,1021.45,1
5/7/2020,19.7,21.5,0,No,13.2,1.3,58.5,1031.6,6
5/8/2020,17,21.1,0,No,6.6,2.2,55,1037.4,7
5/9/2020,16.8,22.7,0,No,5.4,8.7,51,1032.05,6
5/10/2020,15.7,24.3,0,No,6.8,9.5,61,1027.35,2.5
5/11/2020,15,24.3,0,Yes,5.6,6.4,71,1020.65,6.5
5/12/2020,16.5,29.5,3.6,Yes,5,9.6,52.5,1014.55,3.5
5/13/2020,17.5,20.4,1.6,Yes,7.8,0.8,79.5,1022.3,6
5/14/2020,16.9,23.3,3.4,No,1.4,8.3,67.5,1026,4
5/15/2020,16.3,24,0,No,7,12,64,1024.1,0.5
5/16/2020,17.3,27.5,0,No,6.8,11.9,56,1020.2,0.5
5/17/2020,19.1,26,0,Yes,9.8,9.7,65,1022.25,2.5
5/18/2020,18.8,23.2,1.4,No,7.2,3.8,62.5,1028.55,7.5
5/19/2020,19.4,24.6,0.2,No,4.2,8.2,67.5,1024.5,5.5
5/20/2020,18.7,26.8,0.4,No,6.8,7.7,57.5,1018.45,2
5/21/2020,19.7,27.9,1,Yes,7.6,3.4,50.5,1012.65,5.5
5/22/2020,18.6,20.5,8.4,Yes,5,0.7,81.5,1010.85,7
5/23/2020,14.5,21.4,14.8,No,2.8,3.4,62.5,1021.85,7
5/24/2020,12.9,22.3,0.2,No,4.6,12,58,1022.65,3
5/25/2020,15.2,24.9,0,No,7.4,10.2,60.5,1019.95,2.5
5/26/2020,17.5,29.4,0,Yes,7,5.2,53.5,1014.75,5
5/27/2020,15.5,19.6,7.6,No,7.8,2,56,1025.8,7.5
5/28/2020,13.4,21.2,0.4,No,3.8,8.2,57.5,1023.9,6
5/29/2020,15.7,23,0,No,5.4,11.4,47.5,1022.85,3
5/30/2020,14.1,23.1,0,No,8,9.3,53.5,1022.3,4
5/31/2020,17.1,24.2,0,No,8,5.7,60,1020.2,7.5
6/1/2020,17.5,26.8,0,Yes,7.8,9,63,1012.9,2
6/2/2020,18.2,30.7,26,Yes,6.6,9.1,64,1010.1,5
6/3/2020,18.6,20,1.4,Yes,6.8,0,90,1016.75,8
6/4/2020,17.1,19.6,3.8,Yes,1.4,0,87,1016.95,8
6/5/2020,16,23.4,13,Yes,0,0.7,87,1012.65,8
6/6/2020,18.2,28.3,11.6,Yes,3.2,5.2,82,1007,5.5
6/7/2020,18.4,24.6,10,No,5.6,5.3,69,1012.3,5
6/8/2020,16.2,21.7,0.4,No,7.2,4.6,66,1020.35,6.5
6/9/2020,13.7,23.3,0,No,6.4,12.3,53.5,1019.4,3
6/10/2020,15.2,25.6,0,No,6,11.3,53,1014.75,5
6/11/2020,18.9,23.9,0,Yes,8.6,0,74,1020.3,7
6/12/2020,18.3,25.5,2.4,No,4.8,4.2,61,1019.2,7.5
6/13/2020,18,28.8,0.4,Yes,8.4,7.4,61.5,1011.45,4
6/14/2020,17.7,20.1,18.2,Yes,9,0,75.5,1013.9,8
6/15/2020,14.9,20.9,29.6,Yes,2.2,0.8,67,1017.55,7
6/16/2020,14.3,22.6,5,No,4.4,13,49.5,1019,3
6/17/2020,14.4,25.1,0,No,8,12.6,50.5,1017.55,1
6/18/2020,17.4,36.5,0,No,11,13,31,1011.65,3
6/19/2020,18.8,31.2,0,No,10.4,12.5,58,1013.35,2.5
6/20/2020,21.4,40.9,0,No,8.8,12.4,38,1009.4,1
6/21/2020,20.3,22.1,0,No,14.6,0.3,60.5,1016.45,7
6/22/2020,19,22.4,0,No,6.2,2.7,58.5,1018.2,7.5
6/23/2020,17.1,26.5,0,No,3.8,11.5,56,1011.35,1.5
6/24/2020,18.7,25.2,0,No,8,11.4,56,1015.75,2.5
6/25/2020,22.4,37.8,0,No,12.6,9.6,22.5,999.9,1.5
6/26/2020,16.5,22.6,0.6,No,14.6,7.1,57,1014.95,5.5
6/27/2020,19.1,23.8,0,No,7.4,0.3,62,1016.35,8
6/28/2020,19.9,26,0,No,6.4,7.1,72.5,1011.7,4.5
6/29/2020,18.2,26.3,0.2,No,7.4,11.1,65,1010.55,2.5
6/30/2020,19,33.3,0,No,8,10.4,46,1008.5,3
7/1/2020,19.2,22.8,0,No,14.2,5.3,62.5,1016.05,7
7/2/2020,17.1,21.7,0,No,9.2,8.1,50.5,1026.55,6
7/3/2020,14.6,23.6,0,No,6.4,9.3,48.5,1025.2,3.5
7/4/2020,16.6,25.8,0,No,9,12.7,52,1019.15,4
7/5/2020,18.8,25.5,0,No,9.2,7.9,59,1020.65,7
7/6/2020,20.9,25,0,No,7.6,0.3,66,1017.2,7
7/7/2020,21.3,33.3,0.8,Yes,4.6,8.6,64,1013.15,4
7/8/2020,20.2,25.5,15.2,No,10,6.4,71.5,1013.8,5
7/9/2020,21.2,35.3,0.2,No,6.4,8.8,39.5,1003.45,5
7/10/2020,18.4,22.6,0,No,12.2,5.8,53.5,1014.9,3.5
7/11/2020,18.2,24.4,0,No,7.6,6.5,57,1017.7,6
7/12/2020,18.3,29.6,0,No,8,13.1,61,1014.4,3
7/13/2020,20.6,26.9,0,No,10,5.7,68.5,1013.9,7
7/14/2020,21.1,23.4,0.6,Yes,5.4,1.8,84.5,1015.75,7.5
7/15/2020,16.6,26.1,9.8,No,4.8,12,65,1017.7,2.5
7/16/2020,19,27.5,0,No,13.6,12.3,55.5,1015.4,0.5
7/17/2020,20.3,29,0,No,9.4,13.2,56,1013.7,1
7/18/2020,23.6,29.1,0,Yes,14,3.6,67.5,1016,7
7/19/2020,17.7,21.8,29.8,Yes,4.4,0,89.5,1022.35,8
7/20/2020,17.3,23,34,No,3.6,4.5,62,1018.55,7
7/21/2020,16.9,24.6,1,No,5,9.5,56,1019.3,3
7/22/2020,17.5,25.2,0,No,7,9.6,51.5,1017.05,4.5
7/23/2020,18.8,26.1,0.6,Yes,7.4,6.1,75.5,1007.85,6
7/24/2020,17.1,23,1.8,Yes,8.8,5.7,60.5,1017.55,4.5
7/25/2020,15.3,22.6,2.6,No,5.8,4.8,64,1023.35,7
7/26/2020,15.4,24.9,0.2,No,7.4,12.5,44.5,1021.55,3.5
7/27/2020,15,25.6,0,No,7.4,13.1,55,1019.3,0.5
7/28/2020,17.4,26.7,0,No,8,12.7,57,1018.1,3
7/29/2020,17.9,25.6,0,No,11,12.3,54.5,1015.05,5
7/30/2020,18,25.4,0,No,6.8,3.3,55.5,1012.85,7
7/31/2020,20.2,24.6,0,Yes,8,0,73.5,1014.95,8
8/1/2020,18.6,23.6,15,Yes,6.4,0.7,87.5,1016.55,8
8/2/2020,17.8,20.3,34.2,Yes,0,0,87,1015.55,8
8/3/2020,17.4,18.6,51.4,Yes,8,0,91.5,1011.95,8
8/4/2020,16.5,24.4,41.4,No,2,7.6,78.5,1014.9,7
8/5/2020,15.5,25.4,0.4,No,6.6,12.1,55.5,1019.55,3
8/6/2020,18.5,25.5,0,No,7,8.6,61.5,1020.35,5.5
8/7/2020,18.5,27.1,0,No,8,12.2,60,1018.95,2
8/8/2020,20.5,31.6,0,No,9,12.1,60.5,1011.2,1
8/9/2020,23.5,34,0,No,10.6,4.4,63,1011.25,6.5
8/10/2020,21.3,31,0,No,6,11,64,1017.95,2
8/11/2020,14.3,21.7,34,Yes,12.2,2.7,81.5,1024.2,7.5
8/12/2020,14.3,23.8,5.4,No,6,7.2,55.5,1026.5,6
8/13/2020,16,26.1,0,No,5.6,11.8,60,1023.85,5
8/14/2020,16.7,27,0,No,7,13.5,59.5,1019.15,2
8/15/2020,19.2,30.2,0,No,8,13,57,1015.35,3
8/16/2020,21.9,37.5,0,No,11.8,10,39,1011.2,3.5
8/17/2020,23.6,33.5,0,Yes,11.6,6.9,57,1008.95,4.5
8/18/2020,22.8,29.2,30.6,Yes,10.4,1.4,80.5,1008.7,7
8/19/2020,22.3,26,13,No,3.4,9.5,59.5,1007.65,4.5
8/20/2020,20.8,25,0,No,6.6,0.6,67.5,1012.75,7.5
8/21/2020,21.6,25.2,0,No,4.6,0,68.5,1013.9,8
8/22/2020,21.6,27.8,0,Yes,2.4,8.7,63.5,1017.5,6
8/23/2020,20.8,24.9,2.2,No,9.8,0.5,64.5,1015.1,7
8/24/2020,21.4,27.6,0.4,No,5.6,6.7,69,1006.45,7
8/25/2020,22.4,28.1,0,Yes,5,8.2,79,1002.6,5
8/26/2020,19.5,28.7,9,Yes,3,3,73,1003.8,7.5
8/27/2020,19.7,31.1,12.8,No,5.8,10,54.5,1003.85,3
8/28/2020,21.8,26.5,0.2,Yes,8,7.4,47,1002.65,4.5
8/29/2020,17,27.9,2,No,5,12.9,53.5,1005.15,2.5
8/30/2020,19.3,28.3,0,Yes,7.6,10.7,63,1002.9,4.5
8/31/2020,19.1,24.8,10.8,Yes,7.6,0.8,71,1012.4,7.5
9/1/2020,19.6,26.1,3.6,Yes,9.6,6.8,57.5,1017.5,5.5
9/2/2020,19.9,27,1.8,No,8.8,8.1,62,1017.45,5
9/3/2020,19.1,27.4,0,No,7.2,10.1,65,1017.3,4
9/4/2020,19,28,0,No,4.6,12.6,61,1018.5,1.5
9/5/2020,21,27.7,0,No,9.8,10.3,58.5,1020.15,3.5
9/6/2020,19.6,28.5,0.2,No,7.6,12.7,57,1014.8,1.5
9/7/2020,20.7,28.4,0,No,10.4,9.6,61.5,1015,5
9/8/2020,21.5,28.8,0,No,6.4,12,60.5,1016.05,1.5
9/9/2020,20.7,28.9,0,No,8.8,12.1,57,1013.05,1
9/10/2020,21.1,32.5,0,No,9.6,10.4,55.5,1006.85,3
9/11/2020,22.3,29.3,0,No,8,6.9,68.5,1009.75,5
9/12/2020,21.5,27.9,0,No,7,10.8,43.5,1008.95,1.5
9/13/2020,19.5,26,0,No,8.8,10.4,45.5,1009.9,2
9/14/2020,18.3,26.4,0,No,8,11.7,53,1009.25,2
9/15/2020,20.5,29.4,0,No,8,11.1,65,1011.1,2.5
9/16/2020,23.1,29.3,0,Yes,9.4,5.9,63.5,1017.95,6
9/17/2020,21.4,27,6,Yes,8.2,4.8,78,1025,5
9/18/2020,20.8,28.8,1.2,No,3.8,11.6,65,1023.7,3.5
9/19/2020,21.8,29.7,0,No,9.4,12.4,56.5,1019.5,1
9/20/2020,20.9,29.5,0,No,11,12.3,59,1014.5,0.5
9/21/2020,21.9,32.8,0,No,8.4,12.2,53.5,1010.85,0
9/22/2020,23.2,27.8,0,No,12.2,5.2,63.5,1015.2,4
9/23/2020,22.5,27.5,0,No,6,10,57.5,1019.15,6
9/24/2020,20.7,28.1,0,No,8,10.1,57.5,1018,1
9/25/2020,20.5,27.7,0,No,11.2,5.7,66.5,1020.8,6
9/26/2020,21.3,28.2,0,No,4.2,7.7,59.5,1020.95,2.5
9/27/2020,20.3,28.8,0,No,7.8,10.7,55.5,1020,7
9/28/2020,22.2,28.7,0,No,8.2,10.2,64.5,1020.35,3.5
9/29/2020,22.8,28.3,0,No,9.6,10.1,61.5,1021.05,4.5
9/30/2020,20.6,27.6,0,No,9.2,10.6,59.5,1020.55,1
10/1/2020,20.8,27.9,0,No,9.8,10.5,61.5,1022.05,1.5
10/2/2020,21,28.3,0,No,8,11.8,64,1020.2,1.5
10/3/2020,22.4,28.1,0,No,8.8,10.8,59,1023,2
10/4/2020,22.9,29.3,0,No,9.2,10.1,63,1019.75,4
10/5/2020,22,30.6,0,No,8,6.5,71.5,1019.3,7
10/6/2020,22.8,27.8,0,No,5.8,2.3,72.5,1019,7.5
10/7/2020,21.8,28.7,0,No,4.6,10.7,66.5,1018.8,1.5
10/8/2020,22.6,27.7,0,No,9,7.7,63,1019.2,5.5
10/9/2020,21.8,30.7,0,Yes,7.2,4.9,69,1015.3,6.5
10/10/2020,19.9,25.6,16.8,Yes,7,4.5,77.5,1019.05,6.5
10/11/2020,19.7,26.2,23,Yes,6,7.6,73,1018.85,6
10/12/2020,19,26.1,13.6,Yes,5.2,7.5,75.5,1014.95,5.5
10/13/2020,19.6,28.2,3.4,Yes,5.6,4.4,69,1000.6,7
10/14/2020,16.2,24.4,4.8,No,5.4,11,39.5,1011.05,1
10/15/2020,17.4,22,0.2,Yes,7.8,3.4,72,1017.15,7.5
10/16/2020,15.4,21.2,61.2,Yes,5.8,2.7,78,1017.65,7.5
10/17/2020,14.3,23.8,25.4,Yes,2.8,6.9,68.5,1016.5,5
10/18/2020,14.9,25.3,1.6,No,4.2,9.5,58.5,1017.55,2
10/19/2020,16.5,27.4,0,No,5.2,9.3,62,1019.85,4.5
10/20/2020,19.3,25.2,0,No,6.8,0.3,70,1017.6,7
10/21/2020,17.1,26,0,No,3,10.2,65,1017.3,2
10/22/2020,19.3,24.2,0.2,Yes,4,5.7,73,1017.6,5.5
10/23/2020,19.4,26,34.8,No,5.8,4.1,76,1017.2,6
10/24/2020,20.6,23.3,0,Yes,4,0,84,1016.75,7.5
10/25/2020,19,28.7,7,Yes,1.4,7.5,56,1013.5,3.5
10/26/2020,16.5,25.6,1.2,No,6.8,10.6,46.5,1016.65,1.5
10/27/2020,16.6,25.6,0,No,5.4,10.2,63.5,1017.1,2
10/28/2020,18.3,31.2,0,No,6.8,10.3,41,1015.5,5
10/29/2020,19.5,25.2,0,Yes,6.8,6.7,69,1023.35,4
10/30/2020,18.7,23.5,94.4,Yes,3.4,0.8,81,1021.4,7.5
10/31/2020,18.6,26.2,6.4,No,3,10.4,61,1017.65,2
11/1/2020,19.9,34.2,0,No,6.8,10.6,50,1013.75,1
11/2/2020,19.9,20.5,0.2,No,8.4,0,56.5,1022.75,7.5
11/3/2020,17.7,20.6,0,No,4,0,70.5,1022.35,8
11/4/2020,16,25,0.4,No,1.2,9.5,61,1020.4,4.5
11/5/2020,16.1,27.3,0,No,3.8,9.6,60.5,1017.65,4
11/6/2020,16.1,26.5,0,Yes,6.4,9.4,48.5,1016.95,4.5
11/7/2020,17.4,22.9,8.2,No,5.6,5.7,76.5,1022.45,6
11/8/2020,15.5,24.2,0.6,No,4.2,8.3,64.5,1026.85,4
11/9/2020,15.7,22.9,0.6,No,3.4,2.4,75,1028.85,7
11/10/2020,16.5,24.6,1,No,3.4,9.9,58.5,1024.1,5.5
11/11/2020,16.6,25.5,0,No,5,9.3,59,1019.5,6.5
11/12/2020,19.1,23.2,0,Yes,4.6,3.2,75,1021.25,7
11/13/2020,15.1,24.2,2,Yes,3,7.6,71.5,1020.5,6.5
11/14/2020,16.9,23.9,15,Yes,5,6.9,75.5,1020.9,5
11/15/2020,16.7,25.5,15.8,No,3.4,10.3,74,1023.3,2.5
11/16/2020,17.3,24.5,0,No,3.4,10.5,74,1021.1,3.5
11/17/2020,17.1,25.9,0,Yes,4,7.1,69.5,1019.6,4
11/18/2020,16.2,20.2,6.6,Yes,3.4,1.3,84,1024.35,6.5
11/19/2020,15.3,23.1,3.8,No,2.6,9.9,55,1029.55,4
11/20/2020,13.1,22.8,0,No,4.8,10.4,64.5,1030.7,1
11/21/2020,14.2,23.7,0,No,2.8,9.6,65.5,1029.25,3
11/22/2020,15.3,23.7,0,No,2.8,10.7,66,1025.9,1.5
11/23/2020,15.7,25.1,0,No,5.2,7.7,72.5,1023.2,4
11/24/2020,16,24.2,0,No,4.8,4.6,70,1020.65,6
11/25/2020,18.8,26.5,0,Yes,3.4,4.5,64,1017.15,7
11/26/2020,18.1,26.1,2.8,No,3.4,4.7,70.5,1011.6,6
11/27/2020,13.9,21.3,0,No,4.8,6.1,58,1014.75,3.5
11/28/2020,12.8,26.4,0,No,3.4,10.4,44,1009.5,0.5
11/29/2020,16,26.2,0,No,8,10.2,45,1014.7,1.5
11/30/2020,13.5,22.4,0,No,4,10.1,54.5,1018.8,1
12/1/2020,14,26.7,0,No,3.4,9.9,55.5,1018.4,2.5
12/2/2020,12.4,22.9,0,No,5.6,8.7,67.5,1019.85,3
12/3/2020,15.3,20.8,0,Yes,1.4,0,80,1016.15,7
12/4/2020,18,22.2,1.6,No,1,0,74,1006.25,7
12/5/2020,17.3,24.6,0,No,4.4,9.7,43,1005.4,1
12/6/2020,12.6,23.1,0,No,8,7.5,36,1013.85,3.5
12/7/2020,13.7,24.5,0,No,6,9.1,43.5,1014.3,4
12/8/2020,13.9,25.9,0,No,4,10,46,1020.7,1
12/9/2020,12.4,26.6,0,No,7.2,10.2,56,1021.8,0
12/10/2020,13.2,24.4,0,No,2.2,5.2,41.5,1015.55,5.5
12/11/2020,13.6,22.9,0,No,3.2,9.1,62.5,1019.55,1
12/12/2020,16.3,28.2,0,No,4.8,8.9,40.5,1015.65,1.5
12/13/2020,12.7,21.9,0,No,6.6,3,41.5,1017,7
12/14/2020,11.9,23.2,0,No,4,9.9,41.5,1015.65,0.5
12/15/2020,12.8,24.9,0,No,4,9.2,52,1019.8,0.5
12/16/2020,13.6,21.5,0,No,3.4,4.4,64,1025.65,6.5
12/17/2020,14.5,22,0,No,2,9.1,74,1022.3,2.5
12/18/2020,15.2,26.8,0,No,4,9.2,42.5,1013.15,2
12/19/2020,12.1,22.3,0,No,7.6,9.9,35.5,1015.85,1.5
12/20/2020,10.4,21.2,0,No,3.2,8.7,41.5,1015.65,5.5
12/21/2020,12.9,20.2,0.2,No,4.6,4.8,50,1003.65,4.5
12/22/2020,12.8,18.6,0.2,No,4,9.9,34.5,1002.6,1
12/23/2020,9.8,14.8,0,Yes,5.6,2.1,66.5,1006.6,6
12/24/2020,9.2,19.3,2.2,No,1.6,9.8,44,1016.85,1
12/25/2020,7.3,19.9,0.2,No,2.6,9.5,46,1024.8,1
12/26/2020,8.7,17.5,0,Yes,2.2,1.7,81.5,1028.4,7
12/27/2020,10.9,17.9,29.4,No,0.6,1.4,81.5,1027.85,7
12/28/2020,11.1,19.1,1,No,2.4,8.7,72.5,1025.65,4.5
12/29/2020,11.7,18.3,0.2,Yes,2.4,1.3,75.5,1023.5,7
12/30/2020,13.3,21.1,64.4,Yes,4.8,0,86.5,1012.45,8
12/31/2020,16.3,19.7,93.8,Yes,4.8,0,87,999.2,8
1/1/2021,13.7,18.4,68.4,No,12.6,2.2,51,999.1,7
1/2/2021,11.3,19.9,0,No,5.2,3.6,49.5,1003.4,5.5
1/3/2021,10.9,20.7,0,No,1.8,9.3,52.5,1010.3,1
1/4/2021,13.8,22,0.2,No,4.8,6,47,1006.35,4
1/5/2021,13.1,21.4,0.2,No,6.2,9.1,52.5,1017.1,1
1/6/2021,10.1,19.8,0,No,3.2,8.7,43.5,1021.6,3
1/7/2021,7.9,18.1,0,No,5.4,8.3,48,1035.55,2.5
1/8/2021,8.5,20.3,0,No,1,6.5,58,1037.25,3
1/9/2021,9.9,21.2,0,No,2.2,9.6,61,1033.7,2.5
1/10/2021,9.1,20.5,0,No,3.4,8.2,58.5,1031.6,4
1/11/2021,10.2,22.2,0,No,2.2,9.6,61.5,1022.4,1
1/12/2021,12.7,19.3,0,Yes,3.6,1.4,56.5,1016.15,6.5
1/13/2021,14.7,21.1,5,No,3.6,3.4,77,1016.4,6.5
1/14/2021,14.5,19.5,0.4,Yes,0.8,0,85,1013.8,7.5
1/15/2021,15,20.4,38.8,No,2.2,3.5,64,996.85,6
1/16/2021,14.9,18.4,0,No,6,5.5,47,1002.65,5.5
1/17/2021,12.8,19.7,0,No,4.4,9,47,1004.9,1.5
1/18/2021,9.4,18.5,0,No,5,8.2,50.5,1010,5.5
1/19/2021,12.7,16.3,0,No,3.8,6.5,42.5,1003.5,4
1/20/2021,7.3,15.1,0.6,No,5.4,9.6,40,1018.1,1
1/21/2021,5.6,15.3,0,No,3.6,5.2,53,1019.05,6.5
1/22/2021,7.4,11.7,0,Yes,2.2,0,74,1014.45,8
1/23/2021,7.7,17.3,2.4,No,1.4,8.9,46.5,1023,1
1/24/2021,6.7,18.8,0.2,No,4,9.6,49.5,1026.9,1
1/25/2021,8.2,18.2,0,No,2.8,9.5,49,1024.35,1
1/26/2021,6.5,18.1,0,No,3.6,9.5,57,1024.6,0.5
1/27/2021,6.4,15.6,0,Yes,3.4,7.5,67.5,1018.5,6
1/28/2021,7.5,18.8,4.8,No,0.6,5.8,72.5,1009,5
1/29/2021,9.5,17.7,0.2,Yes,4.4,4.8,50.5,1003.5,6
1/30/2021,12.9,17.2,29.4,Yes,6.4,1.6,85.5,1015.95,7
1/31/2021,12.4,15.6,22.4,Yes,4.8,0,86,1019.1,8
2/1/2021,8.7,18,2.2,No,0.6,5.2,76,1022.95,4
2/2/2021,10.5,17.9,1,No,1.8,7.3,79.5,1023.2,3
2/3/2021,11.8,18.6,0,No,3.2,0.3,58.5,1012.45,7
2/4/2021,14.8,20.2,0.2,No,1.2,7.8,33.5,1008.7,6.5
2/5/2021,9.6,14,0,No,8,9.8,33,1018.55,5
2/6/2021,6.7,17,0,No,5.2,9.6,40.5,1027.65,4.5
2/7/2021,6.4,17.7,0,No,3,9.5,47.5,1028.8,1.5
2/8/2021,6.9,18.9,0,No,1.8,4.7,68,1031.75,4.5
2/9/2021,9.2,18.8,0.8,No,1.8,3.2,82,1029.15,7
2/10/2021,11,24.2,0,No,1.2,8.9,68.5,1022.2,0.5
2/11/2021,11.4,24.9,0.2,Yes,3.2,6.2,64.5,1020.4,6
2/12/2021,16.5,16.9,17,Yes,2.4,0,90.5,1019.05,8
2/13/2021,13.9,19.3,20.4,No,1.8,2.6,85.5,1018,6
